frame,sx,sy,ex,ey,lx0,ly0,lx1,ly1,lx2,ly2,lx3,ly3,lx4,ly4
0,236,32,389,224,294.037,98.7215,360.729,100.62,343.005,139.708,291.279,175.192,352.993,175.808
1,234,28,383,215,297.366,101.094,358.783,95.8355,343.213,139.814,303.393,172.586,355.282,167.249
2,235,29,383,217,298.914,99.7854,359.321,95.5051,344.837,138.142,304.81,173.201,355.439,168.611
3,236,33,387,225,295.906,101.357,360.281,99.4634,345.682,138.956,297.428,177.892,356.433,175.099
4,234,28,383,216,298.969,101.574,358.666,96.3449,345.061,139.528,305.043,173.673,355.215,168.334
5,236,31,381,216,299.601,100.583,358.162,97.0269,344.467,138.501,304.292,174.887,352.671,171.099
6,234,25,383,216,299.756,97.5542,360.223,93.1314,345.618,134.889,306.861,172.343,356.114,167.558
7,237,29,384,219,300.533,100.432,360.724,98.5188,346.053,139.494,304.036,176.604,355.253,174.043
8,235,27,383,214,298.337,98.3846,358.836,94.2768,343.762,137.899,304.922,172.05,354.389,167.623
9,236,31,381,218,300.699,100.605,358.701,97.6998,346.256,141.263,302.613,175.377,352.555,171.963
10,236,27,384,217,299.289,98.5623,359.568,95.1423,345.538,137.353,305.136,175.06,354.733,171.048
11,236,31,381,218,300.737,100.724,358.715,98.1343,346.068,141.414,302.445,174.96,352.567,171.816
12,235,28,382,214,297.93,99.1423,358.99,94.5504,343.764,137.521,304.98,173.058,354.352,168.297
13,234,29,382,219,299.175,101.791,359.795,96.2233,345.67,138.186,306.716,177.363,356.251,171.827
14,234,35,385,224,292.226,100.607,357.944,100.333,341.876,139.543,294.224,178.152,353.587,176.615
15,236,31,382,218,300.267,101.122,359.833,97.1658,345.749,140.564,304.469,175.972,353.846,171.772
16,234,31,383,222,302.849,100.368,363.151,98.5247,349.177,140.249,302.804,175.175,356.794,172.643
17,235,30,384,219,302.495,100.301,364.33,97.7299,348.148,140.074,303.569,175.437,357.254,172.511
18,235,30,381,218,298.877,99.8375,359.459,97.485,343.678,138.76,304.235,176.358,354.073,173.519
19,236,30,382,216,301.149,101.339,360.585,97.7468,346.667,139.589,305.462,175.898,355.356,172.036
20,235,30,382,218,301.387,101.785,360.816,98.3442,347.854,140.823,303.95,176.801,354.753,173.027
